Usuario_Id,Edad,Genero
100777,29,M
101062,49,M
101756,26,M
102336,20,M
101566,31,M
24761,62,M
101536,43,M
77614,17,M
101726,33,M
102366,28,M
72227,61,M
102377,25,M
102374,27,M
102402,28,M
102347,22,F
102077,18,M
102457,34,M
102446,23,M
102055,28,M
101657,27,M
100037,27,M
7637,21,M
102507,21,F
100513,27,M
102526,24,M
100565,52,M
102124,29,F
72516,37,F
102550,25,M
101420,49,M
100075,34,M
101723,38,M
102363,45,M
102033,23,F
101662,26,M
101101,49,M
102157,38,M
102561,44,M
102154,26,M
102151,27,F
101305,24,F
102344,26,F
102341,29,M
102520,24,M
102443,50,M
100254,33,M
75661,30,M
101327,21,F
10453,31,M
101731,38,M
102047,25,M
102575,33,M
102063,44,M
101453,34,M
101742,34,M
55515,37,M
5040,34,M
102435,24,M
102440,22,F
100414,25,M
100763,20,M
127,24,M
74413,44,M
76302,37,M
102710,37,M
102030,38,M
2761,43,M
40024,50,M
102702,23,M
102735,38,M
102454,17,F
72246,42,M
73211,41,M
103072,37,M
102757,37,M
76062,21,F
17507,24,M
102515,21,M
102630,19,M
25231,46,F
102017,41,M
2112,36,M
72020,29,M
103163,26,M
103202,31,M
3416,29,F
102405,26,F
102677,23,M
102352,27,M
102330,43,F
101335,21,M
30355,40,M
101354,36,F
103254,23,M
77154,31,M
100276,21,M
102501,24,F
102614,37,M
100326,54,M
102674,28,M
103273,26,F
103315,25,M
102625,23,M
100736,32,F
103270,21,M
102705,25,F
100417,29,M
101404,29,F
100444,32,M
103334,18,M
74363,29,M
102636,59,M
74300,61,F
101255,27,F
77705,34,M
101737,25,F
103205,34,F
44773,23,M
101610,38,M
13464,40,M
103411,29,M
103425,28,M
100251,34,F
103331,37,M
103433,24,F
101175,26,M
103422,39,M
101640,27,F
103444,20,M
103441,20,M
102663,46,F
101412,21,M
102311,46,M
103554,29,M
103521,29,F
102322,23,M
50774,43,M
101442,33,F
102173,37,M
103576,26,F
103551,24,M
101745,23,F
103546,23,M
103573,33,F
103400,27,M
103403,29,M
103372,32,F
103604,29,F
73621,27,M
103356,33,M
103251,29,F
74143,42,F
101076,24,F
103565,40,M
5756,28,M
103414,53,M
103417,21,M
100323,54,F
103562,28,F
103257,62,M
103601,36,F
102606,36,M
103455,33,M
103075,41,M
103375,25,M
102556,29,M
11063,39,M
75766,39,M
72471,25,M
45023,33,M
77721,34,F
44410,26,M
103265,26,M
103067,39,F
103436,28,M
102743,33,F
44264,36,F
46566,22,M
77204,42,M
76707,24,F
5054,43,M
102204,20,F
101552,32,M
103460,32,F
101670,33,F
102713,42,M
100576,32,M
101407,26,M
100760,31,M
103152,49,M
101040,25,F
102201,22,F
100141,28,M
103227,29,M
103235,27,M
103675,28,M
102666,51,M
104222,30,M
104167,21,M
104225,23,M
104236,28,F
102751,33,M
101332,21,M
104247,32,M
23455,40,M
104271,21,M
10756,29,M
35051,30,M
104274,23,F
103224,24,M
102754,25,M
103607,40,M
5027,29,M
103706,24,M
104150,26,M
101150,43,F
103326,44,M
104335,30,M
54514,54,M
104305,24,M
104351,29,M
100235,35,F
104244,21,F
104252,21,F
1304,40,M
101131,26,F
76266,33,M
104206,23,M
104332,30,M
104415,23,M
104437,47,M
102333,27,M
104076,31,M
103216,49,M
773,32,M
104107,33,F
104376,19,M
103406,37,F
104316,34,M
101222,24,M
104321,29,M
104233,37,M
23706,39,M
103615,50,M
104027,29,M
104324,32,M
101665,46,M
102611,17,M
104343,19,M
7411,41,M
104310,32,M
103730,22,M
104115,29,M
104506,35,F
104530,21,F
76745,29,M
103667,24,M
104602,31,M
104500,30,M
104662,22,M
103620,19,M
104670,36,M
104357,21,M
104715,22,M
101142,33,M
101643,34,M
75543,46,M
104503,20,M
77030,30,M
103703,19,M
104720,44,M
100122,30,M
103350,26,F
104434,29,M
104445,28,F
104731,40,M
104241,26,M
104002,32,F
104156,21,M
104737,25,F
102207,27,M
104577,30,M
104431,25,F
104426,28,M
100656,22,M
103210,49,M
74157,28,M
104552,25,M
104327,23,M
102660,33,M
102371,25,F
104563,34,F
104651,36,M
105022,35,M
101437,38,M
103262,23,M
71603,41,M
105006,20,M
102071,40,M
104772,26,F
103367,37,M
10571,48,M
104742,46,M
102462,26,M
105052,29,M
101750,33,M
105066,20,M
102066,36,M
102542,25,M
105063,28,F
105071,32,M
105003,35,M
104464,26,M
100130,36,M
105105,28,F
104712,36,M
105135,46,M
104560,27,F
101260,28,M
102146,31,M
103361,26,M
105157,30,F
105201,28,M
102732,37,M
104450,29,M
104555,33,M
105207,28,M
105176,17,M
105162,22,M
104461,28,F
104472,27,M
104370,46,F
105250,28,M
104533,19,M
103524,43,M
105300,33,M
104767,33,M
105306,33,M
105223,20,F
105272,23,M
105041,29,F
104707,19,M
105333,29,M
105314,31,M
104761,21,M
105330,24,M
105336,25,M
72221,31,M
103160,31,M
4441,23,M
102476,34,F
105102,44,M
104632,42,M
26367,52,F
15152,27,F
103364,43,M
105363,29,F
103320,32,M
100177,31,M
7210,67,M
104566,29,M
101217,27,F
105413,24,F
105220,27,M
105416,24,F
105347,24,M
105360,24,M
105341,28,M
101271,35,M
104635,25,F
101156,47,F
102523,31,F
105017,24,F
103774,30,M
102545,19,M
104442,30,F
104211,47,M
105030,54,M
105044,38,M
103645,41,M
47267,23,M
105132,23,M
105025,49,M
105451,33,M
105440,34,M
105470,39,F
105344,17,F
105432,23,M
105446,42,M
105234,66,M
105520,63,M
105036,19,M
105537,18,F
102512,40,M
11424,39,M
105476,27,M
105204,27,M
105564,31,M
104255,40,M
105575,30,M
105572,20,M
105526,23,M
105567,24,M
105377,44,M
105165,26,F
100436,27,F
105630,29,F
105611,31,M
7551,34,M
105625,38,M
7554,31,M
102272,23,M
105515,23,M
103623,21,M
104511,42,F
105666,26,M
105727,26,M
105124,38,M
105405,23,M
105674,33,M
101621,31,F
105170,39,M
105504,34,M
103527,43,M
105355,36,M
105773,35,F
106012,35,M
2070,38,M
106023,47,M
105710,28,F
104657,26,F
104654,22,F
105303,25,M
105454,24,F
104172,27,M
106001,24,M
101712,36,F
104164,31,M
103725,29,F
105507,38,F
104346,35,M
105655,46,F
105663,27,M
105647,22,F
105424,37,M
14256,58,M
104467,27,F
105757,45,M
105770,56,M
105713,20,M
21560,45,M
76024,40,M
101161,32,F
101167,29,F
105716,26,F
105325,36,M
106007,46,M
102671,30,F
104161,28,M
105776,41,M
47515,26,F
105732,31,M
104362,21,M
106031,46,F
104217,18,M
105033,38,M
106361,39,M
105556,22,M
5560,46,M
106403,42,M
106411,19,M
105443,44,M
106436,19,M
104514,24,M
106301,32,M
102617,34,M
105561,19,F
106452,26,M
105465,44,M
106356,49,M
105410,26,F
77556,50,F
106510,38,F
105622,62,M
100004,24,F
106524,29,M
106072,23,M
65343,24,M
104263,31,F
106034,27,M
105435,20,M
103166,22,M
106367,53,M
106601,49,M
105077,26,F
102306,27,F
106576,18,F
106570,18,F
106554,48,M
106505,23,F
105127,23,M
106573,22,F
102641,25,F
106474,22,F
106430,27,M
106516,27,M
104522,25,F
101032,26,M
106235,22,F
106334,29,F
104404,51,F
106637,22,M
105641,22,F
104230,21,F
106331,22,M
106631,22,M
106653,22,M
106711,39,M
106557,31,M
106422,52,M
106675,48,M
104112,47,M
106744,38,M
106612,30,M
106714,29,M
106700,22,M
101715,37,M
106463,23,M
106364,37,M
106752,33,M
106766,28,M
106100,21,F
101464,28,F
21302,55,M
106717,29,M
104407,31,F
105154,29,F
107046,30,M
106642,48,M
105427,31,F
106056,28,M
106747,25,M
107057,35,M
106521,28,M
107035,45,M
107062,31,M
107065,24,F
104643,26,M
106406,55,F
106372,27,M
106551,33,F
106626,31,M
102360,31,M
106513,17,F
105553,19,M
76021,41,M
107054,20,M
107112,26,M
100615,33,M
5547,52,M
104423,30,M
107167,24,M
107073,23,M
6476,30,M
106375,29,M
107200,23,M
107070,21,F
107043,19,M
107134,22,M
107211,26,M
105212,25,F
104401,30,M
104723,38,F
77017,21,M
106730,23,M
23551,38,M
102176,29,F
106532,24,F
106535,24,M
105261,18,M
107266,24,F
107244,27,M
107101,26,F
107214,35,M
106455,43,M
104260,36,F
107327,24,F
106562,22,M
106045,38,M
107156,19,F
76054,37,F
12103,55,M
76357,24,M
100774,34,M
75645,36,M
107310,22,M
107126,40,M
107370,46,M
103634,31,M
107351,22,F
107442,30,M
107437,28,M
107423,22,F
107464,31,M
101266,30,M
27750,47,M
107131,37,F
107522,24,M
107343,21,F
107145,28,M
107525,28,M
107503,35,M
107533,32,M
107453,22,M
107461,38,F
107536,29,M
107547,25,F
106400,32,M
107555,34,F
11567,38,M
107472,26,M
107544,20,M
107552,30,M
107577,23,M
107445,40,M
107621,23,F
107613,25,M
104624,42,M
104734,23,F
107271,23,M
1760,31,M
102603,21,F
107404,22,M
107376,28,M
107665,26,M
107676,26,F
107673,30,M
107222,38,M
107635,26,F
107161,29,M
107530,35,F
107172,27,F
106722,25,F
107605,37,M
107263,29,F
100100,20,M
107566,29,M
107651,28,M
107756,31,M
107401,64,M
110003,22,F
106350,25,M
107426,29,M
107255,29,M
107737,24,M
106607,26,F
110006,41,M
107150,19,M
110052,57,M
107302,25,M
110055,19,F
107764,31,F
106540,31,M
110066,55,M
110102,33,M
107640,39,M
110022,30,F
107761,34,M
24461,29,M
105523,48,F
110124,29,M
67744,32,M
106477,28,M
107365,47,M
25116,29,M
107772,37,M
72747,45,F
110162,40,M
110234,30,M
110245,29,M
110231,29,F
110267,24,M
77314,28,F
106667,26,M
110143,27,M
106741,44,M
1771,40,M
106527,31,F
107654,30,M
107357,22,M
106326,39,M
60143,47,M
107024,21,M
110264,31,F
107715,19,F
110030,40,M
110025,31,F
110176,40,F
100604,30,F
107643,42,M
107316,32,M
107230,27,M
110041,23,M
110330,20,M
110250,36,F
11550,48,M
104571,31,M
101027,34,M
110226,54,M
110242,37,F
106433,40,F
103174,33,F
102355,37,M
51327,42,F
107657,28,F
21472,35,M
27233,28,F
106460,36,F
107335,26,F
102473,29,F
102325,39,M
106061,32,M
107415,30,M
107324,29,F
102041,24,M
101445,20,F
102470,20,M
110705,37,M
110743,24,M
110746,23,M
110751,21,F
102465,25,M
110017,29,M
110537,24,M
110154,26,M
110716,41,M
110773,25,M
110641,36,M
107627,30,F
22344,28,F
104214,31,F
105074,33,M
110000,38,M
110237,18,M
110473,31,M
104756,47,M
104764,23,F
110710,25,M
107332,37,M
111007,28,F
102572,27,F
111004,41,M
106345,33,M
110355,23,M
110663,26,M
110721,29,M
101720,41,F
107247,27,M
106565,56,M
107115,33,M
110762,29,F
110652,54,M
111122,37,M
111045,24,F
111136,56,F
111141,24,M
111147,25,M
111114,30,M
111064,22,F
106760,54,M
110564,21,M
111037,28,F
111160,47,M
111075,23,M
111042,21,M
107274,30,F
111232,31,M
110132,27,M
111177,28,M
111100,22,M
110724,23,F
107745,38,M
105121,56,M
111270,24,M
110633,43,M
111254,28,F
111224,27,M
111301,26,M
111304,25,M
110116,29,M
107662,27,F
111235,49,M
105116,41,M
111243,23,M
102655,31,M
106312,22,F
111166,30,F
111023,29,F
101244,35,F
111117,41,M
110713,36,M
111031,25,M
76772,25,F
111061,30,M
111350,47,M
111425,28,M
111221,19,F
110371,25,F
111364,33,M
111460,38,M
111163,22,M
111477,29,M
111353,30,M
111463,22,M
111510,23,M
7562,25,F
111554,26,M
106471,25,M
111367,23,F
110770,25,M
107500,35,M
106645,25,F
111521,19,M
105633,30,F
105014,35,M
107076,32,M
111452,29,M
111411,30,M
111607,25,M
111604,32,M
111403,34,M
111620,37,M
111623,29,F
110757,30,M
111273,23,M
111331,18,F
111050,36,F
111576,34,M
111612,20,M
111246,27,F
111546,47,M
111125,33,M
110352,32,M
111667,36,M
111672,40,M
111210,48,M
107354,17,M
111505,34,F
111436,35,M
111656,55,M
111474,24,F
107704,24,F
111653,37,F
111637,25,M
112002,22,F
111675,22,M
107450,28,F
111205,28,F
107021,25,F
112027,29,M
111626,49,M
111747,42,M
110735,66,M
112035,39,M
112032,45,M
107456,20,M
107475,43,F
73767,28,M
7433,19,M
111733,31,F
102162,29,F
111414,42,M
103246,24,F
107340,35,M
105765,29,M
60041,33,M
104475,26,F
110677,31,F
107217,41,M
106661,51,M
75706,17,F
111174,21,M
111763,47,F
26414,31,M
110727,33,M
111265,22,M
15543,38,M
111152,25,F
110036,26,M
103700,39,M
105231,22,F
111111,32,F
112200,22,M
112203,35,M
2104,30,M
112217,57,F
111700,32,M
112115,65,M
107541,28,M
112271,31,M
112277,27,M
105457,64,M
107616,26,M
111130,36,M
112123,23,M
112104,24,M
112040,21,M
112107,29,M
112062,33,F
110306,54,M
111251,22,M
112134,37,M
112112,50,M
111777,32,F
111020,33,M
111752,22,M
110110,27,M
107123,25,F
112370,44,M
111257,25,F
112167,51,M
112346,25,M
111532,40,M
111312,29,M
104277,18,M
112357,32,F
112351,28,F
111455,52,M
112423,30,F
112412,21,F
111661,33,M
112434,37,F
112274,34,M
112016,24,M
112310,27,F
110113,23,F
101461,29,F
106656,23,M
107016,22,M
7072,50,M
112236,33,M
110754,24,M
111562,26,M
110074,39,M
112373,24,M
107032,28,M
111717,25,F
111744,30,M
111736,24,F
6102,51,M
101134,59,F
112153,54,M
107723,23,F
111345,51,M
106623,34,M
110011,44,M
112021,27,M
112426,27,F
110303,24,F
110300,24,M
112120,20,F
111001,27,F
110501,22,F
107277,41,M
17267,23,F
106053,27,F
112365,23,F
16236,42,M
105215,36,F
112362,17,M
105317,36,M
112420,46,M
111216,24,F
112670,25,M
112241,28,M
111171,27,M
112407,19,M
113071,27,M
112376,21,F
107005,33,M
113022,24,M
111342,46,M
113121,24,M
104153,20,F
105402,35,M
75037,54,M
113135,25,F
106276,29,M
112343,26,M
113077,20,M
113157,27,M
107346,31,F
112321,30,M
106425,38,M
113173,20,F
111774,23,M
112340,37,M
113204,20,M
111557,31,F
112327,19,M
113060,64,M
106650,32,F
112046,21,F
111664,25,F
104753,32,M
104420,47,F
113113,27,M
107767,30,F
113116,37,M
111650,26,M
112211,32,F
113261,34,M
113300,27,M
113207,39,M
113330,26,M
113314,25,M
113341,49,M
113360,27,M
113234,20,M
111714,43,M
113355,32,M
113374,25,M
113237,20,M
113006,22,F
113402,39,M
112324,26,F
113336,24,F
113275,26,M
110765,62,M
110135,38,M
113146,27,M
113110,26,M
105374,29,F
113256,24,M
111276,23,F
113242,30,F
112131,30,M
113105,24,M
111361,24,F
111320,32,F
113421,25,M
113264,25,M
113405,30,M
103637,26,F
112206,32,F
112305,26,M
113253,26,M
113044,56,F
113215,20,M
112316,31,M
113055,28,F
113344,44,M
67353,41,M
112354,17,M
113504,41,M
113333,63,F
113303,31,F
113465,25,F
111334,28,F
113176,37,M
113545,20,M
113556,21,M
113550,38,F
30531,54,M
113440,25,F
111307,31,F
113606,31,M
113567,52,M
110127,26,F
113507,25,M
113470,34,M
113652,26,M
112142,28,F
111422,36,F
112461,19,F
113542,36,F
113410,17,M
113732,34,M
113220,22,M
113746,29,M
113705,35,M
113311,39,M
113636,26,M
113751,42,M
111471,31,M
113575,27,M
113226,19,F
113757,27,F
113762,27,F
113564,22,M
76277,32,F
113740,27,M
113776,21,M
114001,18,F
114007,33,F
113363,23,F
114034,27,F
104266,19,M
113446,19,M
114031,32,F
114026,34,M
113721,33,F
114037,26,F
114042,43,M
113317,19,M
110732,30,F
112057,26,F
113614,28,M
113443,27,M
113663,25,F
74762,39,F
111741,59,M
113622,74,M
113041,27,F
7516,58,M
100653,44,M
110317,49,F
113666,24,F
113537,17,M
113063,39,M
114232,35,M
114224,25,M
113770,42,M
113773,27,M
114213,22,M
113660,33,M
114056,30,M
114064,32,F
114304,31,M
113127,19,M
114312,20,F
114072,34,M
114067,27,F
113617,25,F
20160,43,M
5024,39,M
114342,40,F
114350,24,F
114345,26,M
114337,48,F
114307,22,F
114075,40,F
71727,34,M
114235,38,M
64224,59,M
114301,51,M
112172,27,M
16214,21,M
112415,36,M
106755,46,M
113501,27,F
112222,27,F
112161,39,F
112605,39,F
114221,46,M
107610,29,F
25173,45,M
113162,49,F
75345,53,M
112214,20,F
114254,43,M
114766,33,M
106763,40,M
114771,22,M
114777,64,M
113140,27,M
2013,53,M
114020,24,M
101472,19,F
114136,21,F
113735,49,M
115035,26,M
115054,24,F
1064,39,F
113561,22,M
115016,26,M
114315,22,F
115073,19,M
114477,22,M
112720,45,M
101233,33,M
107407,33,F
114015,30,M
107051,33,F
115115,27,F
115123,31,F
115150,32,M
110666,32,F
115156,19,M
115153,20,M
113611,41,M
115040,43,M
115126,24,M
111026,21,M
112137,29,F
114400,26,M
113151,37,M
110630,24,F
114626,23,F
115104,16,F
115010,26,M
114406,24,F
73676,40,M
115203,31,M
115230,33,M
115225,20,M
113671,26,F
115244,28,M
115247,32,M
115252,32,F
115112,41,F
115107,21,M
115310,26,M
115302,28,M
106067,23,M
115316,27,F
114053,46,M
114257,43,M
2340,27,F
115236,29,M
114023,24,M
115305,34,M
115027,33,M
114722,23,M
115046,42,M
113250,29,M
115313,34,M
106337,22,M
115343,27,M
114114,26,M
115222,29,M
110702,36,M
115277,29,M
113713,20,M
115362,47,M
114711,24,F
113600,34,M
113603,25,F
115005,24,F
115324,31,F
112054,49,M
115263,30,M
115420,32,M
115445,46,M
115450,35,F
115357,21,F
115467,25,M
115500,32,M
115206,26,M
115321,25,M
115365,32,M
114240,37,M
115453,57,F
115335,19,M
115423,38,M
115255,25,M
113223,32,M
5010,23,M
115051,41,M
16070,35,M
115552,32,M
75653,42,F
115475,22,F
113154,30,M
112313,25,M
115401,29,M
34246,42,M
115560,24,M
114747,27,M
110545,23,M
112073,20,F
114050,34,F
115506,37,M
115404,36,M
115525,35,M
111466,26,F
115426,23,F
25655,36,F
11440,33,M
115260,31,M
105462,30,M
115613,22,M
115723,26,M
111262,28,M
115745,40,M
115734,31,F
10241,38,F
116006,49,M
7466,36,M
116014,19,M
116011,24,M
116022,27,M
115715,20,M
115530,32,M
115536,26,M
113531,51,M
112530,22,F
114403,21,M
116003,23,F
115461,57,M
114106,20,M
114111,20,M
7004,39,M
115775,46,F
115670,46,F
113036,21,F
20224,39,M
116143,27,F
20227,36,F
113724,26,F
115621,37,M
115577,28,M
115563,36,M
115742,55,F
111213,28,F
60052,46,M
116215,18,M
116212,21,M
114133,29,F
115753,20,F
115767,20,F
116170,24,M
116044,35,M
114755,27,M
116063,50,F
116157,21,M
116237,34,M
116256,32,F
116317,34,M
115415,30,M
115533,38,M
116066,37,M
116162,33,F
115665,19,M
115651,19,F
113674,25,F
105606,19,M
116300,35,M
115217,33,M
116410,28,M
116110,30,M
115101,27,M
114714,24,M
116360,26,M
113473,22,M
116413,27,M
116306,27,F
106307,32,M
116223,24,F
116402,22,F
116127,32,M
116231,24,M
116124,41,M
110272,24,M
116427,17,M
116421,42,M
116462,22,F
116322,29,F
116542,25,M
116275,26,F
116523,48,F
115571,35,M
116550,21,M
116534,25,F
116146,27,M
116151,24,M
116575,24,M
116545,21,F
116451,27,M
4637,34,F
103777,60,M
116567,44,F
116561,24,M
76225,29,F
116564,27,M
113377,52,F
116272,42,M
111447,26,F
116526,45,M
116531,45,M
114763,29,M
116572,26,F
116416,30,M
116454,46,F
70104,43,M
5005,43,M
116132,37,M
100626,41,M
116457,50,M
116476,44,M
116473,38,F
116446,28,F
116470,28,M
115134,36,M
116220,35,F
115750,52,M
115731,21,M
116440,26,M
105275,42,M
116165,26,M
4447,28,F
115635,24,M
52231,43,M
113462,33,M
20144,38,F
116077,27,M
116515,51,M
117202,23,M
116253,34,F
113765,58,M
71473,23,F
116036,38,M
116432,30,M
115640,35,M
117205,20,M
116603,23,M
114774,18,M
116773,23,F
117152,23,M
116234,27,M
116636,29,M
116135,31,F
117031,25,M
10544,37,M
117111,17,F
117160,24,F
116641,18,M
117276,21,M
117320,27,F
117307,27,F
117133,23,F
1254,27,F
117147,23,M
117240,26,M
117232,26,F
117155,23,M
113047,24,F
102553,35,M
115161,24,M
116154,23,F
116105,45,F
116102,28,M
117163,26,M
117136,33,M
115214,23,F
115437,27,F
117364,27,F
117257,22,M
113066,56,M
117227,24,M
117375,64,M
20114,28,M
117406,30,M
115431,21,M
117433,33,M
117447,19,M
117455,23,F
117452,24,M
117166,31,M
117304,30,F
115720,25,M
12714,51,M
117342,22,M
117075,23,M
117441,23,M
117224,41,M
77671,19,M
115616,41,M
117471,25,F
116424,47,M
117403,28,M
116660,21,M
114645,37,M
114675,29,M
117524,22,M
117334,32,M
117425,39,M
117400,19,M
116245,23,F
117570,26,M
117576,22,M
6371,47,M
111227,31,M
115566,32,F
115472,29,M
116055,32,M
23213,26,F
116746,22,M
117505,24,M
117656,47,M
117672,20,F
117623,32,M
117703,23,M
117460,17,M
116644,35,M
117700,27,M
117741,34,M
115332,31,M
117527,26,M
105754,60,M
117763,27,F
117766,29,M
117771,32,M
117235,30,F
116553,41,M
107233,34,M
117535,22,F
120035,49,M
115407,27,F
117725,36,M
120024,36,M
107153,22,M
116242,39,M
120010,55,M
113030,28,M
117760,31,M
115632,24,M
117675,27,M
120057,21,F
117717,23,M
117620,33,F
117631,25,F
117612,30,M
120021,27,M
115211,32,M
117736,22,M
117265,29,M
120107,47,M
120126,34,M
113727,32,M
117664,31,M
115627,31,M
120142,22,M
120145,20,F
120150,29,M
120153,28,M
120167,46,M
120175,24,F
120156,22,M
117744,29,M
112431,17,M
120054,21,F
120164,22,M
120214,26,M
120172,39,M
117546,21,F
117551,19,M
120217,27,M
120206,42,M
120233,21,M
116074,34,F
120222,27,M
120241,47,M
120101,30,M
114736,32,M
114733,30,F
120271,23,M
117521,18,F
117502,25,M
116311,32,M
1612,29,M
114045,27,M
117642,27,M
120335,23,M
120327,36,F
117174,30,M
117251,31,M
117254,33,F
120343,60,M
120415,25,F
120362,35,F
120370,30,F
120065,35,F
120346,27,F
117722,26,M
120324,23,F
120412,28,F
107175,17,M
116504,33,M
116625,28,M
120461,22,F
117144,22,F
120404,59,M
116611,43,M
120244,28,M
120365,28,F
120247,19,F
120340,25,F
117213,63,F
117210,65,M
101533,40,F
115514,31,M
2621,32,M
120321,23,F
120040,29,F
120434,29,M
120450,36,M
24407,25,M
117774,25,M
120225,35,M
45141,22,M
113132,18,F
116713,55,F
120472,23,F
117755,32,M
2475,31,M
117262,39,M
120445,28,M
120332,38,M
120354,47,M
117444,20,M
117667,44,M
116325,40,M
120134,28,M
120070,44,M
117733,22,M
116173,36,M
120750,37,M
120726,27,M
115737,26,M
120704,23,M
11110,29,M
120302,54,F
120120,26,F
120767,33,M
120742,25,M
120701,23,M
120753,23,F
120761,23,M
121022,35,M
120426,24,M
121030,23,F
121033,24,M
111034,30,M
117607,22,M
120731,23,M
120720,27,M
105660,18,M
120252,28,M
120255,25,F
121060,28,M
120431,25,M
116264,37,M
120453,30,F
120756,21,F
111502,25,F
120673,19,M
120715,43,M
121124,25,F
121143,38,M
121140,27,F
121025,25,M
121047,28,M
10467,30,M
121157,28,M
121135,36,M
121173,39,M
121113,23,M
117562,22,M
116520,20,M
116652,22,F
121212,25,M
113710,27,M
121151,23,M
64243,31,F
116140,36,M
121237,40,M
117414,29,M
523,24,M
121245,22,F
117540,22,M
121242,23,F
20736,35,M
121250,43,M
117532,27,F
121121,20,M
120723,22,M
117474,24,F
121256,26,M
121261,37,M
121041,32,M
121146,21,F
121170,24,F
121267,23,F
121055,26,F
121063,27,M
121303,28,M
121300,26,F
121204,30,F
100152,30,F
77534,56,F
121264,27,M
120016,37,M
117466,24,M
117645,32,M
121127,23,F
120533,34,F
121077,26,F
12447,58,M
117730,23,F
121275,25,M
20730,34,F
121330,21,F
121344,32,M
121347,41,M
121132,56,M
121377,23,M
121176,37,M
121405,23,M
43472,28,M
121006,23,M
121220,39,M
121427,22,M
121424,40,M
120263,27,M
121457,27,M
121465,19,M
121416,19,F
120423,27,F
121470,35,M
121473,29,M
121311,28,F
54255,43,M
121355,34,F
115142,26,M
121451,23,M
121476,45,M
120536,24,M
121523,28,F
121526,22,F
121545,52,M
121325,41,M
121531,27,F
116374,29,M
121542,31,F
117543,21,F
121553,27,M
121435,36,F
121363,24,M
121322,30,F
120764,23,F
121207,35,M
115434,22,F
121110,23,F
121633,25,M
121644,23,M
121647,24,M
111722,32,M
120772,60,M
121636,42,M
121660,36,M
121652,23,M
121000,29,M
106155,27,M
121677,36,M
121674,28,M
121556,40,F
121727,28,M
121732,62,M
115354,28,M
121575,27,M
115544,25,F
121641,29,M
121655,26,M
121520,30,M
121743,25,M
121740,25,F
121603,32,M
115373,23,F
121606,42,M
120051,25,M
121154,22,F
52207,24,M
112453,24,M
122004,24,M
122007,44,M
122015,51,M
121710,18,F
122053,31,M
122020,20,M
121630,41,M
121625,39,M
122050,37,M
122067,20,M
112175,24,F
120745,23,M
121317,33,F
121201,44,M
121663,48,M
122106,29,M
122117,44,M
122023,19,M
122012,20,M
121534,19,M
122133,29,M
122114,29,M
121735,28,M
120467,22,F
120437,24,F
121561,29,M
115175,32,M
121762,25,M
121754,27,F
122163,27,M
7717,31,M
122160,30,F
114160,39,M
120200,31,M
121716,28,M
120305,20,M
120712,20,M
121702,30,M
122243,42,M
120610,50,M
122265,20,M
122270,44,M
122240,29,M
122312,25,M
121666,25,F
2665,25,F
122304,31,M
122166,48,M
122301,25,M
121504,21,F
122323,21,F
121105,21,F
111202,45,M
121572,29,F
122213,38,M
121036,26,M
11652,30,M
122326,38,F
76560,33,M
71245,54,M
35571,32,F
122224,26,M
121671,25,F
116000,59,M
122042,28,M
120062,42,M
117747,36,F
122037,20,M
122626,54,F
122634,27,M
122631,25,F
122642,42,M
117411,30,M
114144,31,M
122637,34,M
122615,28,F
122672,39,M
122675,25,M
122700,29,M
122216,35,M
122031,24,F
34155,36,M
122645,27,M
122722,22,F
122664,30,M
122557,21,F
60705,42,M
121776,40,F
121017,26,F
122262,33,F
77231,29,M
122711,24,F
115233,32,F
122045,32,M
122741,23,M
122747,27,F
122760,30,M
32571,41,F
122661,28,M
122174,24,M
123002,25,M
122766,42,M
116435,37,M
122604,36,M
117361,30,M
123046,35,M
122307,34,M
122667,24,M
122650,33,M
123134,28,F
123123,31,F
122725,26,M
123153,38,M
122607,39,M
123107,29,M
123101,23,M
123051,23,M
121223,48,F
123145,50,M
121757,24,F
123112,24,M
122777,41,F
122763,37,M
122771,33,M
123200,24,M
123167,23,F
123120,41,M
123175,24,M
123214,34,M
122026,27,F
123057,26,M
121066,27,F
123156,24,M
120525,58,M
123225,30,M
111323,18,M
123021,26,F
120032,36,M
122353,25,M
123164,34,M
122755,51,M
122752,48,F
122612,21,F
123211,28,M
123172,27,M
122717,24,M
123244,58,M
123277,20,M
122774,18,F
123310,28,M
41360,50,M
122736,24,M
123340,21,M
117106,41,M
123335,19,M
123327,25,M
123346,24,M
123351,23,M
15350,29,M
117565,22,M
123252,39,M
123343,26,F
122144,48,M
117117,26,F
121162,30,F
123324,33,F
117337,33,M
123305,31,M
117422,23,F
